,event,cycle,loc,transaction,src,src_index,dst,dst_index,req,cacheLine,reqAddr,data,size,tran_id,cpuID,mshrSize,ICacheState,NCacheState,hit-miss,type-op
3862,Send,629000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x439,-,1,611,611,-,-,-,-,-
3863,Send,630000,l2cache_2,ReadUnique,l2cache_2,2,dc0,3,-,0x60c0,0x60ec,-,64,721,721,-,-,-,-,-
3864,Send,630000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x4cc0,0x4ced,-,64,594,594,-,-,-,-,-
3865,New,630000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_0,0x2dc0,-,T,64,705,705,20,UC_Inv,UC,-,Retry
3866,New,630000,l2cache_2,CompData,dc0,3,l2cache_2,2,l1cache_2,0x1bc0,0x1bed,T,64,526,526,,,,,
3867,New,630000,dc0,SnpRespData,l2cache_0,2,dc0,3,l1cache_1,0x63c0,0x63e9,T,64,610,610,,,,,
3868,New,630000,dc1,SnpRespData,l2cache_2,2,dc1,3,l1cache_0,0x61c0,0x61e8,T,64,625,625,,,,,
3869,New,630000,dc2,SnpRespData,l2cache_1,2,dc2,3,l1cache_2,0x5cc0,0x5cec,T,64,624,624,,,,,
3870,New,630000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x30c0,0x30e9,F,1,729,729,,UD,UD,hit,Respond
3871,Send,631000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x27c0,0x27ec,-,1,726,726,-,-,-,-,-
3872,New,631000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x400,0x43a,T,1,732,732,,UD,UD,hit,Respond
3873,New,631000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x4cc0,0x4ced,T,64,594,594,19,SCUD,UD,-,Respond
3874,Send,632000,l2cache_2,ReadUnique,l2cache_2,2,dc1,3,-,0x37c0,0x37e9,-,64,720,720,-,-,-,-,-
3875,Send,632000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x3fc0,0x3fe8,-,64,373,373,-,-,-,-,-
3876,Send,632000,l2cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,-,0x3fc0,-,-,64,725,725,-,-,-,-,-
3877,Send,632000,l2cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,-,0x4cc0,-,-,64,728,728,-,-,-,-,-
3878,Retry,632000,l2cache_2,SnpUnique,dc0,3,l2cache_2,2,l1cache_0,0x2dc0,0x2dec,F,64,640,640,19,UC,I,-,Respond
3879,New,632000,l2cache_2,CompData,dc0,3,l2cache_2,2,l1cache_2,0x1bc0,0x1bed,T,64,526,526,,,,,
3880,New,632000,l2cache_2,SnpUnique,dc0,3,l2cache_2,2,l1cache_0,0x6c0,0x6e9,F,64,672,672,20,UD,UD_Inv,Inv owner,Stall
3881,New,632000,l2cache_1,SnpNotSDFwd,dc2,3,l2cache_1,2,l1cache_2,0x20c0,0x20ed,F,64,719,719,10,UD,UD_InvX,Dgr owner,Stall
3882,Retry,632000,dc0,ReadUnique,l2cache_1,2,dc0,3,l1cache_1,0x63c0,0x63e9,F,64,587,587,,,,,
3883,New,632000,dc0,AckInv,l2cache_0,2,dc0,3,l1cache_2,0x42c0,-,F,64,644,138,,,,,
3884,Retry,632000,dc1,ReadUnique,l2cache_0,2,dc1,3,l1cache_0,0x61c0,0x61e8,F,64,605,605,,,,,
3885,Retry,632000,dc2,ReadUnique,l2cache_2,2,dc2,3,l1cache_2,0x5cc0,0x5cec,F,64,541,541,,,,,
3886,Send,632000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x43a,-,1,732,732,-,-,-,-,-
3887,Send,632000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x41c0,0x41ec,-,1,727,727,-,-,-,-,-
3888,New,632000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x3c0,0x3fa,F,1,733,733,,SC,SC,hit,Respond
3889,Send,633000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x440,-,-,64,718,718,-,-,-,-,-
3890,New,633000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x13c0,0x13ec,T,1,736,736,,UC,UD,hit,Respond
3891,New,633000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x3fc0,0x3fe8,T,64,373,373,18,IUD,UD,-,Respond
3892,New,633000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_1,0x3fc0,-,F,64,725,725,,,,,
3893,New,633000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_1,0x4cc0,-,F,64,728,728,,UD,SC,-,Respond
3894,New,634000,l2cache_2,CompData,dc0,3,l2cache_2,2,l1cache_2,0x1bc0,0x1bed,T,64,526,526,19,IUD,UD,-,Respond
3895,Send,634000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x20c0,0x20e8,-,64,313,313,-,-,-,-,-
3896,New,634000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x12c0,0x12e9,F,64,575,575,9,SCUD,UD,-,Respond
3897,Retry,634000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x42c0,0x42ea,F,64,626,626,,,,,
3898,New,634000,dc1,ReadUnique,l2cache_0,2,dc1,3,l1cache_0,0x3dc0,0x3dec,F,64,716,716,,,,,
3899,New,634000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x440,-,T,64,718,718,7,UD_Inv,UD,-,Retry
3900,Send,634000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x13c0,0x13ec,-,1,736,736,-,-,-,-,-
3901,New,634000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_1,0x3fc0,-,F,64,725,725,,UD,SC,-,Respond
3902,Send,634000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x30c0,0x30e9,-,1,729,729,-,-,-,-,-
3903,Send,635000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x4cc0,0x4ced,-,1,594,594,-,-,-,-,-
3904,New,635000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x20c0,0x20e8,T,64,313,313,10,IUD,UD,-,Respond
3905,New,635000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x41c0,0x41e9,F,1,738,738,,SC,SC,hit,Respond
3906,Send,636000,l2cache_2,SnpUnique,l2cache_2,2,l1cache_2,1,-,0x6c0,-,-,64,734,734,-,-,-,-,-
3907,Send,636000,l2cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,-,0x20c0,-,-,64,735,735,-,-,-,-,-
3908,New,636000,dc1,AckInv,l2cache_1,2,dc1,3,l1cache_2,0x52c0,-,F,64,636,165,,,,,
3909,Retry,636000,l2cache_0,SnpUnique,dc2,3,l2cache_0,2,l1cache_2,0x440,0x464,F,64,709,709,6,UD,I,-,Respond
3910,New,636000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x57c0,0x57ec,T,64,570,570,5,ISC,SC,-,Respond
3911,New,636000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x16c0,0x16e9,F,1,739,739,,SC,SC,hit,Respond
3912,Send,636000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x3c0,0x3fa,-,1,733,733,-,-,-,-,-
3913,Send,637000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x3fc0,0x3fe8,-,1,373,373,-,-,-,-,-
3914,New,637000,l1cache_2,SnpUnique,l2cache_2,2,l1cache_2,1,l1cache_0,0x6c0,-,F,64,734,734,,UD,I,-,Respond
3915,New,637000,l1cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,l1cache_2,0x20c0,-,F,64,735,735,,UD,SC,-,Respond
3916,New,637000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x2ec0,0x2eee,F,1,740,740,,SC,SC,hit,Respond
3917,New,638000,l2cache_2,SnpNotSDFwd,dc1,3,l2cache_2,2,l1cache_1,0x25c0,0x25ec,F,64,691,691,20,UD,UD_InvX,Dgr owner,Stall
3918,Retry,638000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0x52c0,0x52e8,F,64,619,619,,,,,
3919,New,638000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0x61c0,0x61ec,F,64,680,680,,,,,
3920,Send,638000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x4cc0,-,-,64,728,728,-,-,-,-,-
3921,New,638000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x414,T,1,741,741,19,IUD,IUD,MSHR conflict,Stall
3922,Send,639000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x3fc0,-,-,64,725,725,-,-,-,-,-
3923,New,639000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x4cc0,0x4cee,F,1,744,744,,SC,SC,hit,Respond
3924,Send,639000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x20c0,0x20e8,-,1,313,313,-,-,-,-,-
3925,Send,639000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x41c0,0x41e9,-,1,738,738,-,-,-,-,-
3926,Send,640000,l2cache_2,SnpRespData,l2cache_2,2,dc1,3,-,0x7c0,0x7ed,-,64,629,629,-,-,-,-,-
3927,Send,640000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x1bc0,0x1bed,-,64,526,526,-,-,-,-,-
3928,New,640000,l2cache_2,CompData,dc1,3,l2cache_2,2,l1cache_2,0xdc0,0xde9,T,64,595,595,19,IUD,UD,-,Respond
3929,New,640000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x4cc0,-,T,64,728,728,19,UD_InvX,UD,-,Retry
3930,New,640000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x5cc0,0x5cec,T,64,541,541,,,,,
3931,New,640000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x3fc0,-,T,64,725,725,,,,,
3932,Send,640000,l2cache_1,SnpRespData,l2cache_1,2,dc2,3,-,0x38c0,0x38e9,-,64,678,678,-,-,-,-,-
3933,Send,640000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x12c0,0x12e9,-,64,575,575,-,-,-,-,-
3934,New,640000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0x5bc0,0x5bec,F,64,686,686,,,,,
3935,New,640000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_1,0x400,0x435,F,64,702,702,6,UD,UD_Inv,Inv owner,Stall
3936,Send,640000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x16c0,0x16e9,-,1,739,739,-,-,-,-,-
3937,New,641000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x1bc0,0x1bed,T,64,526,526,18,IUD,UD,-,Respond
3938,New,641000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x12c0,0x12e9,T,64,575,575,9,SCUD,UD,-,Respond
3939,Send,641000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x2ec0,0x2eee,-,1,740,740,-,-,-,-,-
3940,Send,642000,l2cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,-,0x25c0,-,-,64,742,742,-,-,-,-,-
3941,Retry,642000,l2cache_2,SnpNotSDFwd,dc1,3,l2cache_2,2,l1cache_1,0x4cc0,0x4ce8,F,64,681,681,18,UD,SC,-,Respond
3942,New,642000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x5cc0,0x5cec,T,64,541,541,,,,,
3943,New,642000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x3fc0,-,T,64,725,725,18,UD_InvX,UD,-,Retry
3944,Send,642000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x57c0,0x57ec,-,64,570,570,-,-,-,-,-
3945,New,642000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_1,0x19c0,0x19ec,F,64,712,712,7,UC,UC_Inv,Inv owner,Stall
3946,Send,642000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x6c0,-,-,64,734,734,-,-,-,-,-
3947,New,642000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x421,T,1,747,747,19,IUD,IUD,MSHR conflict,Stall
3948,Send,642000,l1cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,-,0x20c0,-,-,64,735,735,-,-,-,-,-
3949,Send,643000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x4cc0,0x4cee,-,1,744,744,-,-,-,-,-
3950,New,643000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_1,0x25c0,-,F,64,742,742,,UD,SC,-,Respond
3951,New,643000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x26c0,0x26e9,T,1,749,749,,UD,UD,hit,Respond
3952,New,643000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x57c0,0x57ec,T,64,570,570,5,ISC,SC,-,Respond
3953,Retry,644000,l2cache_2,SnpNotSDFwd,dc0,3,l2cache_2,2,l1cache_1,0x3fc0,0x3fec,F,64,663,663,17,UD,SC,-,Respond
3954,New,644000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x5cc0,0x5cec,T,64,541,541,16,IUD,UD,-,Respond
3955,New,644000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_0,0x6c0,-,T,64,734,734,,,,,
3956,Send,644000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x400,-,-,64,746,746,-,-,-,-,-
3957,New,644000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x61c0,0x61e8,T,64,605,605,6,IUD,UD,-,Respond
3958,New,644000,l2cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,l1cache_2,0x20c0,-,T,64,735,735,9,UD_InvX,UD,-,Retry
3959,New,644000,dc2,ReadNotSD,l2cache_2,2,dc2,3,l1cache_2,0x8c0,0x8ec,F,64,394,394,,,,,
3960,New,644000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x36c0,0x36ec,F,1,750,750,,SC,SC,hit,Respond
3961,Send,644000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x26c0,0x26e9,-,1,749,749,-,-,-,-,-
3962,Send,645000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x1bc0,0x1bed,-,1,526,526,-,-,-,-,-
3963,New,645000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x17c0,0x17e8,T,1,752,752,,UC,UD,hit,Respond
3964,Send,645000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x12c0,0x12e9,-,1,575,575,-,-,-,-,-
3965,New,645000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_1,0x400,-,F,64,746,746,,UD,I,-,Respond
3966,Send,646000,l2cache_2,SnpResp,l2cache_2,2,dc1,3,-,0x4cc0,0x4ce8,-,64,681,681,-,-,-,-,-
3967,Send,646000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0xdc0,0xde9,-,64,595,595,-,-,-,-,-
3968,New,646000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_0,0x6c0,-,T,64,734,734,16,UD_Inv,UD,-,Retry
3969,New,646000,l2cache_2,CompData,dc0,3,l2cache_2,2,l1cache_2,0x5dc0,0x5ded,T,64,564,564,15,IUD,UD,-,Respond
3970,Send,646000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x19c0,-,-,64,748,748,-,-,-,-,-
3971,Retry,646000,l2cache_1,SnpNotSDFwd,dc2,3,l2cache_1,2,l1cache_2,0x20c0,0x20ed,F,64,719,719,8,UD,SC,-,Respond
3972,New,646000,dc2,SnpRespData,l2cache_1,2,dc2,3,l1cache_2,0x38c0,0x38e9,T,64,678,678,,,,,
3973,Send,646000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x17c0,0x17e8,-,1,752,752,-,-,-,-,-
3974,New,646000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x11c0,0x11ed,F,1,753,753,,UD,UD,hit,Respond
3975,Send,646000,memory0,-,memory0,4,dc1,3,None,0x400,-,T,64,697,697,-,-,-,-,Resp Recv
3976,New,647000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x44c0,0x44ea,T,1,755,755,,UD,UD,hit,Respond
3977,New,647000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0xdc0,0xde9,T,64,595,595,18,IUD,UD,-,Respond
3978,Send,647000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x57c0,0x57ec,-,1,570,570,-,-,-,-,-
3979,New,647000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_1,0x19c0,-,F,64,748,748,,UD,I,-,Respond
3980,Send,648000,l2cache_2,SnpResp,l2cache_2,2,dc0,3,-,0x3fc0,0x3fec,-,64,663,663,-,-,-,-,-
3981,Retry,648000,l2cache_2,SnpUnique,dc0,3,l2cache_2,2,l1cache_0,0x6c0,0x6e9,F,64,672,672,14,UD,I,-,Respond
3982,New,648000,l2cache_2,SnpNotSDFwd,dc0,3,l2cache_2,2,l1cache_1,0x4bc0,0x4bec,F,64,715,715,15,UD,UD_InvX,Dgr owner,Stall
3983,New,648000,l2cache_1,SnpUnique,dc1,3,l2cache_1,2,l1cache_0,0x3dc0,0x3dec,F,64,737,737,9,UD,UD_Inv,Inv owner,Stall
3984,Retry,648000,dc2,ReadUnique,l2cache_2,2,dc2,3,l1cache_2,0x38c0,0x38e9,F,64,658,658,,,,,
3985,Send,648000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x25c0,-,-,64,742,742,-,-,-,-,-
3986,Send,648000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x36c0,0x36ec,-,1,750,750,-,-,-,-,-
3987,Send,648000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x44c0,0x44ea,-,1,755,755,-,-,-,-,-
3988,New,648000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0xbc0,0xbe9,F,1,756,756,,SC,SC,hit,Respond
3989,New,649000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x37c0,0x37ec,F,1,759,759,,SC,SC,hit,Respond
3990,Send,650000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x5cc0,0x5cec,-,64,541,541,-,-,-,-,-
3991,New,650000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x25c0,-,T,64,742,742,15,UD_InvX,UD,-,Retry
3992,New,650000,l2cache_2,CompData,dc0,3,l2cache_2,2,l1cache_2,0x42c0,0x42ea,F,64,626,626,14,SCUD,UD,-,Respond
3993,Send,650000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x61c0,0x61e8,-,64,605,605,-,-,-,-,-
3994,Send,650000,l2cache_1,SnpResp,l2cache_1,2,dc2,3,-,0x20c0,0x20ed,-,64,719,719,-,-,-,-,-
3995,New,650000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x63c0,0x63e9,T,64,587,587,8,IUD,UD,-,Respond
3996,New,650000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0x1cc0,0x1ce8,F,64,701,701,,,,,
3997,Send,650000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x400,-,-,64,746,746,-,-,-,-,-
3998,Send,650000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x11c0,0x11ed,-,1,753,753,-,-,-,-,-
3999,New,650000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x1cc0,0x1ced,T,1,760,760,,UD,UD,hit,Respond
4000,Send,651000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0xdc0,0xde9,-,1,595,595,-,-,-,-,-
4001,New,651000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x5cc0,0x5cec,T,64,541,541,17,IUD,UD,-,Respond
4002,Send,651000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x1cc0,0x1ced,-,1,760,760,-,-,-,-,-
4003,New,651000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x61c0,0x61e8,T,64,605,605,4,IUD,UD,-,Respond
4004,New,651000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0xec0,0xeed,T,1,762,762,10,I,IUD,miss,Forward
4005,Send,652000,l2cache_2,SnpRespData,l2cache_2,2,dc0,3,-,0x2dc0,0x2dec,-,64,640,640,-,-,-,-,-
4006,Send,652000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x5dc0,0x5ded,-,64,564,564,-,-,-,-,-
4007,Send,652000,l2cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,-,0x4bc0,-,-,64,757,757,-,-,-,-,-
4008,Retry,652000,l2cache_2,SnpNotSDFwd,dc1,3,l2cache_2,2,l1cache_1,0x25c0,0x25ec,F,64,691,691,13,UD,SC,-,Respond
4009,New,652000,l2cache_2,CompData,dc1,3,l2cache_2,2,l1cache_2,0x52c0,0x52e8,F,64,619,619,12,SCUD,UD,-,Respond
4010,New,652000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_1,0x400,-,T,64,746,746,6,UD_Inv,UD,-,Retry
4011,Send,652000,l2cache_1,SnpUnique,l2cache_1,2,l1cache_1,1,-,0x3dc0,-,-,64,758,758,-,-,-,-,-
4012,New,652000,dc1,AckInv,l2cache_2,2,dc1,3,l1cache_1,0x10c0,-,F,64,633,207,,,,,
4013,Send,652000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x19c0,-,-,64,748,748,-,-,-,-,-
4014,New,652000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x2fc0,0x2fe8,F,1,763,763,,SC,SC,hit,Respond
4015,Send,652000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0xec0,0xeed,-,64,762,762,-,-,-,-,-
4016,Send,652000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0xbc0,0xbe9,-,1,756,756,-,-,-,-,-
4017,New,653000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x5dc0,0x5ded,T,64,564,564,16,IUD,UD,-,Respond
4018,New,653000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_1,0x4bc0,-,F,64,757,757,,,,,
4019,Send,653000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x37c0,0x37ec,-,1,759,759,-,-,-,-,-
4020,New,653000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x3cc0,0x3cee,F,1,764,764,,UD,UD,hit,Respond
4021,New,653000,l1cache_1,SnpUnique,l2cache_1,2,l1cache_1,1,l1cache_0,0x3dc0,-,F,64,758,758,,UD,I,-,Respond
4022,Retry,654000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_1,0x400,0x435,F,64,702,702,5,UD,I,-,Respond
4023,New,654000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_1,0x19c0,-,T,64,748,748,5,UC_Inv,UD,-,Retry
4024,New,654000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x61c0,0x61ec,F,64,743,743,,,,,
4025,New,654000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0xec0,0xeed,F,64,762,762,9,I,IUD,miss,Forward
4026,New,654000,l2cache_1,SnpNotSDFwd,dc2,3,l2cache_1,2,l1cache_2,0x8c0,0x8ec,F,64,751,751,,,,,
4027,Retry,654000,dc1,ReadUnique,l2cache_1,2,dc1,3,l1cache_1,0x10c0,0x10ec,F,64,616,616,,,,,
4028,New,654000,dc2,ReadUnique,l2cache_2,2,dc2,3,l1cache_2,0x50c0,0x50ec,F,64,710,710,,,,,
4029,New,654000,l1cache_2,SnpNotSDFwd,l2cache_2,2,l1cache_2,1,l1cache_1,0x4bc0,-,F,64,757,757,,UD,SC,-,Respond
4030,New,654000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x5bc0,0x5be9,T,1,765,765,,UD,UD,hit,Respond
4031,Send,655000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5cc0,0x5cec,-,1,541,541,-,-,-,-,-
4032,New,655000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x25c0,0x25e9,F,1,767,767,,SC,SC,hit,Respond
4033,Send,655000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x61c0,0x61e8,-,1,605,605,-,-,-,-,-
4034,Send,655000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x5bc0,0x5be9,-,1,765,765,-,-,-,-,-
4035,Send,656000,l2cache_2,SnpResp,l2cache_2,2,dc1,3,-,0x25c0,0x25ec,-,64,691,691,-,-,-,-,-
4036,Send,656000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x42c0,0x42ea,-,64,626,626,-,-,-,-,-
4037,Send,656000,l2cache_0,SnpRespData,l2cache_0,2,dc2,3,-,0x440,0x464,-,64,709,709,-,-,-,-,-
4038,Retry,656000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_1,0x19c0,0x19ec,F,64,712,712,4,UD,I,-,Respond
4039,New,656000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x61c0,0x61ec,F,64,743,743,,,,,
4040,New,656000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x5bc0,0x5bec,F,64,745,745,,,,,
4041,Send,656000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x63c0,0x63e9,-,64,587,587,-,-,-,-,-
4042,New,656000,l2cache_1,SnpNotSDFwd,dc2,3,l2cache_1,2,l1cache_2,0x8c0,0x8ec,F,64,751,751,10,UD,UD_InvX,Dgr owner,Stall
4043,New,656000,dc2,SnpResp,l2cache_1,2,dc2,3,l1cache_2,0x20c0,0x20ed,F,64,719,719,,,,,
4044,Send,656000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x2fc0,0x2fe8,-,1,763,763,-,-,-,-,-
4045,Send,657000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5dc0,0x5ded,-,1,564,564,-,-,-,-,-
4046,New,657000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x42c0,0x42ea,T,64,626,626,15,SCUD,UD,-,Respond
4047,Send,657000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x3cc0,0x3cee,-,1,764,764,-,-,-,-,-
